email_thread_id,mailbox,channel_type,received_date,sender_domain_type,region,brand,product_category,sku_id,batch_lot_id,retailer_name,order_id,promotion_code,thread_length_messages,days_since_first_message,avg_response_latency_hours,max_response_latency_hours,sender_message_count_90d,attachment_count,attachment_size_mb_total,cc_recipient_count,reply_all_flag,sentiment_score,negative_word_count,urgency_keyword_count,taste_keyword_flag,packaging_keyword_flag,shelf_life_keyword_flag,allergen_keyword_flag,availability_keyword_flag,topic_primary,prior_complaints_count_sku_90d,prior_escalations_count_retailer_12m,batch_quality_deviation_flag,sku_recent_quality_hold_flag,retailer_tier,consumer_loyalty_tier,assigned_team,current_status,resolution_time_hours,resolution_touches_count,commercial_credit_issued_usd,escalated_flag,escalation_within_48h,hours_to_critical_event_or_censor
LUM-EML-000825,Quality & Food Safety,Internal Escalation,2025-09-14,Consumer/Personal,North America,MorningRise Pastry,Pastry - Cookie,SKU-59100,LOT-734152,Not Applicable (Internal),,,3,2.8,17.2,34.9,2,0,0.0,3,Y,0.289,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,64.9
LUM-EML-000826,Quality & Food Safety,Internal Escalation,2025-10-22,Retailer Corporate,Latin America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-83372,LOT-631448,Not Applicable (Internal),,PROMO-806,3,1.8,12.4,17.0,2,0,0.0,3,N,0.271,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,25.9,5,0.0,N,0,69.2
LUM-EML-000827,Consumer Care,Consumer Complaint,2026-05-06,Consumer/Personal,North America,GoldenCrust Bakery,Pastry - Cookie,SKU-97824,LOT-752696,Not Applicable (Consumer),,,3,0.3,15.5,38.2,2,0,0.0,3,N,0.642,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Escalated,,5,0.0,Y,0,81.3
LUM-EML-000828,Consumer Care,Consumer Complaint,2026-04-11,Consumer/Personal,Latin America,AquaLuna,Still Beverage,SKU-48067,LOT-896530,Not Applicable (Consumer),,PROMO-736,3,2.9,5.8,8.0,2,0,0.0,3,N,-0.694,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,VIP,Consumer Care Team,Closed,13.3,5,0.0,N,0,65.5
LUM-EML-000829,Consumer Care,Consumer Complaint,2025-10-17,Consumer/Personal,North America,BerryBurst,Sparkling Beverage,SKU-52328,LOT-294209,Not Applicable (Consumer),,,3,3.9,12.2,14.2,2,0,0.0,3,Y,0.466,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,67.3
LUM-EML-000830,Consumer Care,Consumer Complaint,2026-07-13,Consumer/Personal,Western Europe,PureWave,Still Beverage,SKU-95078,LOT-129881,Not Applicable (Consumer),,PROMO-649,3,10.5,19.7,35.0,2,0,0.0,3,N,-0.196,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,Y,N/A,VIP,Consumer Care Team,Resolved,11.3,5,0.0,N,0,61.4
LUM-EML-000831,Quality & Food Safety,Internal Escalation,2026-01-23,Internal,Western Europe,GoldenCrust Bakery,Pastry - Cookie,SKU-74245,LOT-968226,Not Applicable (Internal),,,3,2.0,13.1,33.1,2,0,0.0,3,N,-0.202,1,1,N,N,N,Y,N,Allergen/Safety,2,0,N,Y,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,55.2
LUM-EML-000832,Consumer Care,Consumer Complaint,2025-09-24,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Cookie,SKU-10519,LOT-352489,Not Applicable (Consumer),,PROMO-290,3,2.6,10.1,21.1,2,0,0.0,3,N,-0.013,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,Y,N/A,VIP,Consumer Care Team,In Progress,,5,0.0,N,0,58.6
LUM-EML-000833,Consumer Care,Consumer Complaint,2026-08-17,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-92955,LOT-647731,Not Applicable (Consumer),,,3,2.2,7.3,17.8,2,0,0.0,3,N,0.398,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,25.0,5,0.0,N,0,58.8
LUM-EML-000834,Trade/Retailer,Retailer Inquiry,2026-05-26,Retailer Corporate,Latin America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-48590,LOT-889306,GreenBasket,ORD-3739167,,3,1.8,16.9,23.3,2,0,0.0,3,N,0.183,1,1,Y,N,N,N,N,Delivery/Logistics,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Escalated,,5,0.0,Y,0,56.6
LUM-EML-000835,Consumer Care,Consumer Complaint,2026-04-14,Consumer/Personal,APAC,AquaLuna,Still Beverage,SKU-39103,LOT-970883,Not Applicable (Consumer),,,3,0.6,14.7,33.7,2,0,0.0,3,N,-0.044,1,1,N,N,N,N,Y,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,25.7,5,0.0,N,0,63.9
LUM-EML-000836,Consumer Care,Consumer Complaint,2026-08-25,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-21722,LOT-198405,Not Applicable (Consumer),,,3,2.5,21.1,27.9,2,0,0.0,3,N,-0.299,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,1,48.0
LUM-EML-000837,Quality & Food Safety,Internal Escalation,2025-11-26,Internal,North America,AquaLuna,Functional Water,SKU-37861,LOT-624065,Not Applicable (Internal),,,3,2.6,9.8,18.8,2,0,0.0,3,N,0.453,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Closed,17.7,5,0.0,N,0,57.4
LUM-EML-000838,Quality & Food Safety,Internal Escalation,2026-08-13,Consumer/Personal,North America,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-32953,LOT-631000,Not Applicable (Internal),,PROMO-550,3,8.6,14.4,35.7,2,0,0.0,3,N,-0.179,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,58.1,5,0.0,N,0,60.2
LUM-EML-000839,Consumer Care,Consumer Complaint,2026-06-27,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-94981,LOT-170871,Not Applicable (Consumer),,,3,2.4,52.2,89.1,2,0,0.0,3,N,0.409,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,Returning,Consumer Care Team,Closed,19.6,5,0.0,N,0,56.5
LUM-EML-000840,Trade/Retailer,Retailer Inquiry,2025-09-22,Retailer Corporate,Western Europe,BerryBurst,Juice,SKU-18263,LOT-537241,Coastal Grocers,ORD-1372632,PROMO-767,3,6.6,7.4,18.5,2,0,0.0,3,N,0.122,1,1,Y,N,N,N,N,Taste/Flavor,2,6,Y,N,Silver,N/A,Trade Marketing & Key Accounts,Escalated,,5,0.0,Y,0,65.2
LUM-EML-000841,Consumer Care,Consumer Complaint,2025-12-19,Consumer/Personal,Western Europe,PureWave,Still Beverage,SKU-39482,LOT-596485,Not Applicable (Consumer),,,3,21.8,18.1,34.8,2,0,0.0,3,N,0.072,1,1,N,N,Y,N,N,Shelf-Life,2,0,Y,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,49.0
LUM-EML-000842,Trade/Retailer,Retailer Inquiry,2025-10-18,Retailer Corporate,Latin America,BerryBurst,Juice,SKU-91244,LOT-309778,FreshCo Retail,ORD-3462338,,3,1.3,24.1,33.1,2,0,0.0,3,N,0.101,1,1,N,N,N,N,N,Delivery/Logistics,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,76.3
LUM-EML-000843,Trade/Retailer,Retailer Inquiry,2026-02-15,Retailer Corporate,Central Europe,BerryBurst,Juice,SKU-89702,LOT-847094,MegaMart,ORD-9752486,,3,12.6,18.2,22.5,2,0,0.0,3,N,-0.438,1,1,N,N,N,Y,N,Allergen/Safety,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Resolved,14.8,5,0.0,N,0,62.9
LUM-EML-000844,Consumer Care,Consumer Complaint,2026-08-02,Consumer/Personal,Western Europe,CitrusPeak,Sparkling Beverage,SKU-34219,LOT-753665,Not Applicable (Consumer),,,3,0.3,5.4,13.8,2,0,0.0,3,Y,0.423,1,1,N,Y,N,N,Y,Packaging Defect,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,97.7
LUM-EML-000845,Consumer Care,Consumer Complaint,2026-08-21,Consumer/Personal,Western Europe,AquaLuna,Still Beverage,SKU-65019,LOT-506600,Not Applicable (Consumer),,,3,10.0,11.0,19.1,2,0,0.0,3,N,-0.707,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,49.2
LUM-EML-000846,Trade/Retailer,Retailer Inquiry,2025-12-18,Retailer Corporate,North America,MorningRise Pastry,Pastry - Croissant,SKU-56512,LOT-257935,ValueStop,ORD-4378095,,3,5.9,9.1,10.2,2,0,0.0,3,N,0.408,1,1,N,N,N,N,Y,Availability/Stock,2,6,N,Y,Gold,N/A,Trade Marketing & Key Accounts,Resolved,9.3,5,0.0,N,0,73.6
LUM-EML-000847,Trade/Retailer,Retailer Inquiry,2026-02-21,Retailer Corporate,North America,MorningRise Pastry,Pastry - Cookie,SKU-53401,LOT-404463,GreenBasket,ORD-6167684,,3,3.7,2.6,3.0,2,0,0.0,3,N,0.774,1,1,N,N,N,N,N,Pricing/Promotion,2,6,Y,N,Gold,N/A,Trade Marketing & Key Accounts,Open,,5,1069.98,N,0,72.7
LUM-EML-000848,Consumer Care,Consumer Complaint,2026-04-05,Consumer/Personal,North America,MorningRise Pastry,Pastry - Croissant,SKU-27390,LOT-205631,Not Applicable (Consumer),,,3,5.1,2.8,6.2,2,0,0.0,3,N,0.478,1,1,N,N,N,N,N,General Inquiry,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,77.9
LUM-EML-000849,Quality & Food Safety,Internal Escalation,2026-01-29,Internal,Western Europe,MorningRise Pastry,Pastry - Cookie,SKU-88433,LOT-495311,Not Applicable (Internal),,,3,1.5,23.0,26.4,2,0,0.0,3,N,0.137,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Closed,23.2,5,0.0,N,0,85.2
LUM-EML-000850,Consumer Care,Consumer Complaint,2025-12-25,Consumer/Personal,APAC,SpringFizz,Sparkling Beverage,SKU-36887,LOT-156317,Not Applicable (Consumer),,,3,7.6,8.2,10.1,2,0,0.0,3,N,0.102,1,1,N,N,N,Y,N,Allergen/Safety,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,58.6,5,0.0,N,0,63.7
LUM-EML-000851,Supplier Relations,Supplier Notification,2026-05-24,Supplier Corporate,North America,CitrusPeak,Juice,SKU-40063,LOT-384169,Not Applicable (Supplier),,,3,7.2,13.1,15.0,2,0,0.0,3,N,0.09,1,1,N,N,N,N,N,Delivery/Logistics,2,0,Y,N,N/A,N/A,Procurement & Supplier Mgmt,Closed,15.1,5,0.0,N,0,81.6
LUM-EML-000852,Consumer Care,Consumer Complaint,2026-07-12,Consumer/Personal,Western Europe,BerryBurst,Juice,SKU-89394,LOT-939203,Not Applicable (Consumer),,,3,1.3,11.1,16.3,2,0,0.0,3,N,0.512,1,1,N,N,N,N,N,General Inquiry,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,15.8,5,0.0,N,0,69.2
LUM-EML-000853,Consumer Care,Consumer Complaint,2026-04-21,Consumer/Personal,Central Europe,AquaLuna,Functional Water,SKU-91501,LOT-969248,Not Applicable (Consumer),,,3,1.3,31.3,60.8,2,0,0.0,3,N,0.115,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,3.1,5,0.0,N,0,49.5
LUM-EML-000854,Consumer Care,Consumer Complaint,2025-09-17,Consumer/Personal,APAC,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-37752,LOT-277194,Not Applicable (Consumer),,,3,7.3,7.2,13.8,2,0,0.0,3,N,0.437,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,81.8
LUM-EML-000855,Supplier Relations,Supplier Notification,2026-01-15,Supplier Corporate,APAC,MorningRise Pastry,Pastry - Croissant,SKU-37686,LOT-287764,Not Applicable (Supplier),,,3,14.2,14.6,35.0,2,0,0.0,3,Y,-0.538,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,67.6
LUM-EML-000856,Consumer Care,Consumer Complaint,2026-05-13,Consumer/Personal,Central Europe,AquaLuna,Functional Water,SKU-28870,LOT-229741,Not Applicable (Consumer),,,3,1.2,28.4,63.8,2,0,0.0,3,N,-0.034,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,20.1,5,0.0,Y,1,38.9
LUM-EML-000857,Trade/Retailer,Retailer Inquiry,2026-02-27,Retailer Corporate,Central Europe,MorningRise Pastry,Pastry - Cookie,SKU-32963,LOT-390164,MegaMart,ORD-8416806,,3,16.8,46.3,62.2,2,0,0.0,3,N,-0.564,1,1,N,N,Y,N,N,Shelf-Life,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,In Progress,,5,619.02,N,1,39.4
LUM-EML-000858,Supplier Relations,Supplier Notification,2025-09-20,Supplier Corporate,Central Europe,MorningRise Pastry,Pastry - Croissant,SKU-29541,LOT-423501,Not Applicable (Supplier),,,3,15.8,31.3,80.5,2,0,0.0,3,Y,-0.967,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Escalated,,5,0.0,Y,1,28.7
LUM-EML-000859,Supplier Relations,Supplier Notification,2026-02-28,Supplier Corporate,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-19610,LOT-446692,Not Applicable (Supplier),,,3,10.1,6.9,13.7,2,0,0.0,3,N,0.005,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Open,,5,0.0,N,0,61.5
LUM-EML-000860,Consumer Care,Consumer Complaint,2026-04-29,Consumer/Personal,Latin America,PureWave,Functional Water,SKU-93755,LOT-266104,Not Applicable (Consumer),,,3,1.6,8.2,10.3,2,0,0.0,3,N,0.383,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,69.3
LUM-EML-000861,Trade/Retailer,Retailer Inquiry,2026-07-09,Retailer Corporate,Latin America,CitrusPeak,Sparkling Beverage,SKU-88866,LOT-706990,FreshCo Retail,ORD-9490992,,3,5.8,17.8,23.8,2,0,0.0,3,Y,-0.189,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,64.0
LUM-EML-000862,Trade/Retailer,Retailer Inquiry,2026-03-10,Retailer Corporate,North America,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-65268,LOT-513785,ValueStop,ORD-4760333,,3,1.0,34.7,67.3,2,0,0.0,3,N,-0.465,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,65.0
LUM-EML-000863,Quality & Food Safety,Internal Escalation,2026-06-06,Retailer Corporate,Western Europe,CitrusPeak,Sparkling Beverage,SKU-97250,LOT-714031,Not Applicable (Internal),,PROMO-356,3,0.1,22.9,56.2,2,0,0.0,3,N,0.375,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,Y,N/A,N/A,Quality Assurance & Food Safety,Escalated,,5,0.0,Y,0,54.9
LUM-EML-000864,Consumer Care,Consumer Complaint,2026-05-21,Consumer/Personal,Western Europe,CitrusPeak,Sparkling Beverage,SKU-77387,LOT-161477,Not Applicable (Consumer),,,3,11.4,15.3,31.2,2,0,0.0,3,N,0.627,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,New,Consumer Care Team,Resolved,30.1,5,0.0,N,0,52.1
LUM-EML-000865,Consumer Care,Consumer Complaint,2026-04-25,Consumer/Personal,North America,MorningRise Pastry,Pastry - Croissant,SKU-87398,LOT-665196,Not Applicable (Consumer),,,3,22.6,31.3,73.3,2,0,0.0,3,N,-0.526,1,1,N,N,N,Y,N,Allergen/Safety,2,0,N,Y,N/A,New,Consumer Care Team,Resolved,81.0,5,0.0,N,1,38.8
LUM-EML-000866,Consumer Care,Consumer Complaint,2026-03-19,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Cookie,SKU-26054,LOT-291000,Not Applicable (Consumer),,,3,1.0,6.7,11.3,2,0,0.0,3,N,-0.417,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,New,Consumer Care Team,Escalated,,5,0.0,Y,0,71.4
LUM-EML-000867,Consumer Care,Consumer Complaint,2025-09-12,Consumer/Personal,Central Europe,SpringFizz,Sparkling Beverage,SKU-63494,LOT-452544,Not Applicable (Consumer),,,3,5.2,7.2,14.0,2,0,0.0,3,N,0.197,1,1,Y,N,Y,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Closed,18.1,5,0.0,N,0,71.2
LUM-EML-000868,Trade/Retailer,Retailer Inquiry,2025-12-21,Retailer Corporate,Western Europe,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-46484,LOT-719330,Coastal Grocers,ORD-5358835,,3,0.7,6.3,12.9,2,0,0.0,3,N,-0.96,1,1,N,N,N,N,N,General Inquiry,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,Closed,40.0,5,0.0,N,0,55.0
LUM-EML-000869,Consumer Care,Consumer Complaint,2026-05-19,Consumer/Personal,Western Europe,SpringFizz,Sparkling Beverage,SKU-88459,LOT-517693,Not Applicable (Consumer),,PROMO-436,3,0.3,18.7,23.6,2,0,0.0,3,N,0.016,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,62.1
LUM-EML-000870,Consumer Care,Consumer Complaint,2025-10-22,Consumer/Personal,Central Europe,MorningRise Pastry,Pastry - Croissant,SKU-28599,LOT-607067,Not Applicable (Consumer),,PROMO-444,3,2.7,6.2,12.5,2,0,0.0,3,N,0.075,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,VIP,Consumer Care Team,Escalated,,5,0.0,Y,0,74.8
LUM-EML-000871,Consumer Care,Consumer Complaint,2026-08-27,Consumer/Personal,Western Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-62480,LOT-147994,Not Applicable (Consumer),,PROMO-717,3,2.7,21.7,32.7,2,0,0.0,3,N,0.712,1,1,Y,N,N,N,Y,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,8.3,5,0.0,N,0,53.8
LUM-EML-000872,Consumer Care,Consumer Complaint,2026-03-06,Consumer/Personal,North America,MorningRise Pastry,Pastry - Croissant,SKU-79538,LOT-891691,Not Applicable (Consumer),,,3,10.9,26.1,57.8,2,0,0.0,3,N,-0.095,1,1,N,Y,Y,N,Y,Pricing/Promotion,2,0,N,Y,N/A,Returning,Consumer Care Team,Resolved,32.7,5,0.0,N,0,50.4
LUM-EML-000873,Consumer Care,Consumer Complaint,2026-03-20,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-43322,LOT-533092,Not Applicable (Consumer),,PROMO-838,3,8.4,21.2,31.2,2,0,0.0,3,N,-0.951,1,1,N,N,N,N,N,General Inquiry,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,50.8
LUM-EML-000874,Supplier Relations,Supplier Notification,2026-05-24,Supplier Corporate,Latin America,CitrusPeak,Juice,SKU-11484,LOT-186686,Not Applicable (Supplier),,,3,3.3,24.2,55.5,2,0,0.0,3,N,-0.531,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,29.5,5,0.0,N,0,50.7
LUM-EML-000875,Trade/Retailer,Retailer Inquiry,2026-06-30,Retailer Corporate,Western Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-60126,LOT-720425,FreshCo Retail,ORD-7404210,PROMO-962,3,3.9,20.8,52.1,2,0,0.0,3,N,0.15,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Closed,30.9,5,0.0,N,0,49.0
LUM-EML-000876,Consumer Care,Consumer Complaint,2026-02-05,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-57388,LOT-669276,Not Applicable (Consumer),,,3,5.5,24.9,56.7,2,0,0.0,3,N,0.028,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,New,Consumer Care Team,Resolved,4.3,5,0.0,N,0,53.4
LUM-EML-000877,Quality & Food Safety,Internal Escalation,2026-08-26,Internal,North America,CitrusPeak,Sparkling Beverage,SKU-79424,LOT-693659,Not Applicable (Internal),,PROMO-525,3,6.2,20.4,37.0,2,0,0.0,3,N,-1.0,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,1,48.0
LUM-EML-000878,Consumer Care,Consumer Complaint,2026-06-02,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-12964,LOT-528491,Not Applicable (Consumer),,,3,0.5,7.5,19.4,2,0,0.0,3,N,-0.083,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,VIP,Consumer Care Team,In Progress,,5,0.0,N,0,60.4
LUM-EML-000879,Consumer Care,Consumer Complaint,2025-12-06,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-74753,LOT-855449,Not Applicable (Consumer),,,3,13.1,15.8,40.3,2,0,0.0,3,N,-0.541,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,Y,1,48.0
LUM-EML-000880,Supplier Relations,Supplier Notification,2025-11-19,Supplier Corporate,Central Europe,SpringFizz,Sparkling Beverage,SKU-33118,LOT-370034,Not Applicable (Supplier),,PROMO-636,3,0.4,15.0,19.2,2,0,0.0,3,N,0.789,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,13.3,5,0.0,N,0,54.9
LUM-EML-000881,Supplier Relations,Supplier Notification,2026-04-08,Supplier Corporate,Central Europe,AquaLuna,Still Beverage,SKU-24249,LOT-768471,Not Applicable (Supplier),,,3,3.8,22.7,29.5,2,0,0.0,3,N,-0.222,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Closed,55.1,5,0.0,N,0,74.1
LUM-EML-000882,Trade/Retailer,Retailer Inquiry,2025-12-28,Retailer Corporate,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-43046,LOT-458737,Coastal Grocers,ORD-2743712,PROMO-865,3,1.2,7.9,18.4,2,0,0.0,3,N,0.388,1,1,N,Y,N,N,N,Packaging Defect,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,N,0,84.5
LUM-EML-000883,Consumer Care,Consumer Complaint,2025-11-07,Consumer/Personal,North America,AquaLuna,Functional Water,SKU-74705,LOT-388739,Not Applicable (Consumer),,,3,1.3,28.6,47.8,2,0,0.0,3,N,-0.221,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,16.5,5,0.0,N,0,66.4
LUM-EML-000884,Consumer Care,Consumer Complaint,2026-01-28,Consumer/Personal,APAC,SpringFizz,Sparkling Beverage,SKU-72006,LOT-866203,Not Applicable (Consumer),,,3,0.7,56.2,144.5,2,0,0.0,3,N,-0.219,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,New,Consumer Care Team,Closed,4.2,5,0.0,Y,1,43.2
LUM-EML-000885,Consumer Care,Consumer Complaint,2026-03-08,Consumer/Personal,Latin America,AquaLuna,Functional Water,SKU-11281,LOT-567006,Not Applicable (Consumer),,,3,4.0,8.3,18.3,2,0,0.0,3,N,0.038,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,New,Consumer Care Team,Open,,5,0.0,N,0,61.1
LUM-EML-000886,Consumer Care,Consumer Complaint,2026-03-06,Consumer/Personal,Western Europe,PureWave,Still Beverage,SKU-81251,LOT-987171,Not Applicable (Consumer),,,3,3.6,3.9,6.6,2,0,0.0,3,N,-0.149,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,41.3,5,0.0,N,0,79.4
LUM-EML-000887,Consumer Care,Consumer Complaint,2026-05-03,Consumer/Personal,Western Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-68562,LOT-552913,Not Applicable (Consumer),,,3,10.6,36.8,92.6,2,0,0.0,3,N,-0.754,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,Returning,Consumer Care Team,Escalated,,5,0.0,Y,0,49.0
LUM-EML-000888,Consumer Care,Consumer Complaint,2025-09-08,Consumer/Personal,Latin America,CitrusPeak,Juice,SKU-66153,LOT-638040,Not Applicable (Consumer),,,3,13.2,47.7,109.7,2,0,0.0,3,N,-0.031,1,1,N,Y,N,N,Y,Packaging Defect,2,0,N,N,N/A,Returning,Consumer Care Team,Escalated,,5,0.0,Y,0,49.0
LUM-EML-000889,Trade/Retailer,Retailer Inquiry,2026-04-10,Retailer Corporate,Latin America,CitrusPeak,Sparkling Beverage,SKU-77774,LOT-644608,ValueStop,ORD-8016574,PROMO-275,3,1.1,14.8,26.2,2,0,0.0,3,Y,0.369,1,1,N,N,N,N,N,Delivery/Logistics,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,61.7
LUM-EML-000890,Consumer Care,Consumer Complaint,2026-02-24,Consumer/Personal,North America,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-65145,LOT-669210,Not Applicable (Consumer),,PROMO-602,3,7.5,14.7,35.3,2,0,0.0,3,N,0.09,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,14.6,5,0.0,N,0,61.7
LUM-EML-000891,Consumer Care,Consumer Complaint,2025-10-28,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Cookie,SKU-49752,LOT-927446,Not Applicable (Consumer),,,3,6.2,20.1,35.0,2,0,0.0,3,N,-0.442,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,New,Consumer Care Team,Resolved,9.6,5,0.0,N,0,49.0
LUM-EML-000892,Supplier Relations,Supplier Notification,2026-05-15,Supplier Corporate,Western Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-70391,LOT-168705,Not Applicable (Supplier),,,3,2.4,8.7,16.4,2,0,0.0,3,N,-0.46,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Escalated,,5,0.0,Y,0,84.6
